188	archive.ics.uci.edu/ml/machine-learning-databases/concrete?C=N;O=D
189	archive.ics.uci.edu/ml/machine-learning-databases/concrete?C=S;O=A
190	archive.ics.uci.edu/ml/machine-learning-databases/covtype
191	archive.ics.uci.edu/ml/machine-learning-databases/echocardiogram?C=D;O=A
192	archive.ics.uci.edu/ml/machine-learning-databases/echocardiogram?C=N;O=D
193	archive.ics.uci.edu/ml/machine-learning-databases/eeg-mld
194	archive.ics.uci.edu/ml/machine-learning-databases/entree-mld?C=N;O=D
195	archive.ics.uci.edu/ml/machine-learning-databases/event-detection
196	archive.ics.uci.edu/ml/machine-learning-databases/event-detection?C=D;O=A
197	archive.ics.uci.edu/ml/machine-learning-databases/event-detection?C=M;O=D
198	archive.ics.uci.edu/ml/machine-learning-databases/event-detection?C=S;O=A
199	archive.ics.uci.edu/ml/machine-learning-databases/event-detection?C=S;O=D
200	archive.ics.uci.edu/ml/machine-learning-databases/forest-fires
201	archive.ics.uci.edu/ml/machine-learning-databases/forest-fires?C=D;O=D
202	archive.ics.uci.edu/ml/machine-learning-databases/forest-fires?C=M;O=A
203	archive.ics.uci.edu/ml/machine-learning-databases/function-finding
204	archive.ics.uci.edu/ml/machine-learning-databases/gisette?C=N;O=A
205	archive.ics.uci.edu/ml/machine-learning-databases/glass
206	archive.ics.uci.edu/ml/machine-learning-databases/haberman
207	archive.ics.uci.edu/ml/machine-learning-databases/heart-disease
208	archive.ics.uci.edu/ml/machine-learning-databases/heart-disease?C=M;O=A?C=N;O=A
209	archive.ics.uci.edu/ml/machine-learning-databases/heart-disease?C=M;O=D
210	archive.ics.uci.edu/ml/machine-learning-databases/hill-valley
211	archive.ics.uci.edu/ml/machine-learning-databases/hill-valley?C=M;O=D
212	archive.ics.uci.edu/ml/machine-learning-databases/housing?C=M;O=A
213	archive.ics.uci.edu/ml/machine-learning-databases/icu
214	archive.ics.uci.edu/ml/machine-learning-databases/icu?C=D;O=A
215	archive.ics.uci.edu/ml/machine-learning-databases/icu?C=N;O=D
